N,P,K,temperature,humidity,ph,rainfall,label,crop_category,soil_type_1,soil_type_2
55.9054234134659,38.3279749087725,45.190323369689,22.4443996912852,66.3077164135777,6.00440182095135,689.058264719931,pomegranate,fruits,sandy loam,loamy soil
49.4069593070237,37.5377567664876,37.9942245363124,32.8055364778755,83.095658206419,5.54036662493477,760.603364901298,pomegranate,fruits,sandy loam,loamy soil
53.3277347144314,37.2953489342668,47.7412793045236,25.0025166048231,84.0572880104616,7.15126373424932,689.442118394201,pomegranate,fruits,sandy loam,loamy soil
44.5696110223381,39.5481760107439,50.5770099427849,25.254370003952,85.6632395555104,5.70592753989326,888.928625943098,pomegranate,fruits,sandy loam,loamy soil
56.3640557207687,43.9778834914349,51.4225983952727,33.9849998647231,73.6085776608724,6.94181631905533,731.297359258781,pomegranate,fruits,sandy loam,loamy soil
57.3980982617459,38.2627679787353,47.3741276381102,27.959874359322,61.1292719959033,6.31440986283481,651.275154307857,pomegranate,fruits,sandy loam,loamy soil
49.3513471619909,38.7275592472214,42.7531001485584,28.145253631052,89.2800991979139,6.80457242010563,747.914129230409,pomegranate,fruits,sandy loam,loamy soil
37.8402681002726,36.3162030661169,49.2406129940601,23.4817478156874,69.9206815886499,6.34907906785538,987.295939810246,pomegranate,fruits,sandy loam,loamy soil
43.206729464348,39.031638698374,35.8175250314607,32.3893571175677,61.8281169745325,6.34761446900952,869.908812119335,pomegranate,fruits,sandy loam,loamy soil
32.7323116722098,39.1081223921194,43.1861069763115,24.9574449045145,84.4637858792392,7.00805941650786,643.722219149348,pomegranate,fruits,sandy loam,loamy soil
50.2703230573357,36.2973803183469,44.0001755394224,29.0168287166472,65.9177703025209,6.44828453714523,557.90107859166,pomegranate,fruits,sandy loam,loamy soil
45.2546047862666,39.6586663976147,55.0610196986829,26.8555098016467,82.2640698987365,7.06807350613679,761.495932314828,pomegranate,fruits,sandy loam,loamy soil
45.0436042344933,43.0622306557565,39.7265204478039,23.548194823812,64.0027096131276,6.60901981270731,962.589891650324,pomegranate,fruits,sandy loam,loamy soil
60.0868802518052,43.2892039952349,41.566977409875,17.2468299275487,78.2040926695086,7.03323732670166,602.765091429485,pomegranate,fruits,sandy loam,loamy soil
49.9419968385528,40.8750157467984,41.7054389466023,21.6893481917668,61.8112864855794,6.1805464361539,865.6502153852,pomegranate,fruits,sandy loam,loamy soil
53.6174064846037,35.8449721982168,49.2710486061122,16.8861827400726,72.5347864150601,6.4443690239671,505.605496912887,pomegranate,fruits,sandy loam,loamy soil
55.1520540223507,38.0583416551518,39.0358933963257,23.2935317076496,82.3117936506862,5.95931833416046,656.989627544571,pomegranate,fruits,sandy loam,loamy soil
41.8641599381952,36.9412182060116,47.9800866522225,16.2179088476901,85.9209763787526,5.88892620969933,626.793860208674,pomegranate,fruits,sandy loam,loamy soil
47.0315334517682,30.7870604947294,39.4612757717806,26.6210378212666,72.9856319416587,6.68045245423559,1076.80908459387,pomegranate,fruits,sandy loam,loamy soil
62.2916068677774,44.2319688376657,41.9625478255499,24.1603351064181,61.6666884691876,6.67433118118667,848.691910536503,pomegranate,fruits,sandy loam,loamy soil
55.5023489798653,45.3766522965717,38.7453219992705,29.0352614205995,88.7188221524267,5.87469254928384,776.486800641407,pomegranate,fruits,sandy loam,loamy soil
53.8544881954215,37.3392188865102,51.3951036303577,23.5573963198837,72.4331892355802,6.70587177114993,803.475362919714,pomegranate,fruits,sandy loam,loamy soil
51.7758062475956,45.3589967851825,39.7112070716934,29.4299800042688,62.9909382904917,6.38492948327495,752.158032372901,pomegranate,fruits,sandy loam,loamy soil
43.7029927408115,39.5933421550578,51.8403736768918,31.6182503218743,72.1343002646748,5.79971281405552,663.61202400524,pomegranate,fruits,sandy loam,loamy soil
63.1398889942776,32.5751422262777,42.0412263063671,21.1089062452351,74.842618085346,6.98751373667238,700.771217953541,pomegranate,fruits,sandy loam,loamy soil
46.5448146643057,45.0827790809839,47.0543964058562,24.7878962408703,84.8242824985819,6.20713592555647,643.905950779445,pomegranate,fruits,sandy loam,loamy soil
51.646870071386,37.1068708141809,46.9450479777366,15.2679162367645,83.0442684575514,6.29743820484121,859.135803422391,pomegranate,fruits,sandy loam,loamy soil
53.9243395062416,37.7811521847107,50.7557168603035,22.877715719973,64.492894519244,6.4850162519466,852.412587225092,pomegranate,fruits,sandy loam,loamy soil
50.902867189269,33.6304224037949,43.5438191853929,29.868403060586,65.3418452089369,6.99846458971014,781.946191771878,pomegranate,fruits,sandy loam,loamy soil
49.8741351156437,39.3479344132137,50.3993859518157,30.0733384487287,79.1013456972332,6.93341920097759,645.173105645714,pomegranate,fruits,sandy loam,loamy soil
57.1836879247546,41.1409768769746,38.3494554493328,24.5426791662456,79.0395849910252,6.92524902526286,844.432482169626,pomegranate,fruits,sandy loam,loamy soil
45.667157231288,41.4475595328275,55.5387704544557,22.5848056611926,66.8806761925487,6.90447851900018,813.551897646097,pomegranate,fruits,sandy loam,loamy soil
44.2862837539322,36.7892800564099,42.127589360086,17.4777766492954,80.1677915636069,6.43917532614362,807.373460257487,pomegranate,fruits,sandy loam,loamy soil
44.1899493888634,42.5461511628552,50.3733772376392,24.4269898045791,69.5998314022142,6.5231822862092,637.174398596534,pomegranate,fruits,sandy loam,loamy soil
40.00438518856,38.3240021847979,46.0280368145436,29.1007056817928,70.4152086549981,6.31766805007241,815.945041450617,pomegranate,fruits,sandy loam,loamy soil
49.924045008611,31.9255079078435,51.3427155240197,30.3929178899721,60.6638290830809,6.89735853026935,602.34330519137,pomegranate,fruits,sandy loam,loamy soil
52.145502112687,43.6913846487975,45.288934612756,16.2971598893102,79.4272925623621,6.55653679372058,621.452095981412,pomegranate,fruits,sandy loam,loamy soil
36.1973340587944,38.2044220201567,52.4083408439972,31.7187935684689,89.1440971812093,6.95372998577574,458.690389280807,pomegranate,fruits,sandy loam,loamy soil
51.1316295701412,33.9894314034405,47.1941420711856,19.5617007029297,77.0188392220213,6.42939347715568,915.506878353375,pomegranate,fruits,sandy loam,loamy soil
41.722904650328,39.5388069858112,38.5190318409283,23.4381807911039,83.1302977362595,7.00146325791991,867.744271240436,pomegranate,fruits,sandy loam,loamy soil
52.8797894795285,35.5038329193984,42.0695233962008,23.70486768095,80.4418269723447,6.21298512661626,651.690834910576,pomegranate,fruits,sandy loam,loamy soil
49.7892569622026,35.8842227491023,48.3901968419189,26.141683501639,86.7636340393259,6.40141258803578,695.670133858234,pomegranate,fruits,sandy loam,loamy soil
46.9123858039717,40.1029102584943,32.210881368684,32.0128898694134,77.6523298667856,6.41440642450951,794.69482655478,pomegranate,fruits,sandy loam,loamy soil
43.5152480781486,49.6412634339571,54.7439407226318,20.7079116847212,88.540091855407,6.6498455206768,859.169679075593,pomegranate,fruits,sandy loam,loamy soil
34.1732053520913,33.9934325051548,41.7341170189858,28.3279322969936,77.6299963248737,7.41530761125648,758.500514416886,pomegranate,fruits,sandy loam,loamy soil
53.903909350319,35.3247703390931,39.319546028506,27.255456424912,73.4886506787308,6.77336022544568,784.04266495843,pomegranate,fruits,sandy loam,loamy soil
53.8369740825193,46.7526791786393,43.8120364942391,19.8070812522961,81.4571660444015,6.39587797153201,847.664505308537,pomegranate,fruits,sandy loam,loamy soil
,,,,,,,nan,fruits,unknown,unknown
93.9339680982744,57.253908702308,85.0491463955635,26.5348027110397,66.4896302547884,6.68216048257142,615.010906856112,watermelon,fruits,loamy soil,sandy loam
104.539476112297,56.5886492763231,89.589086810111,25.149985317742,68.8226410286919,6.66007098987599,438.069234880441,watermelon,fruits,loamy soil,sandy loam
119.83088813818,68.1850921790942,98.5578311788151,21.1877551093581,65.9551942677485,6.5354578840884,678.474598017449,watermelon,fruits,loamy soil,sandy loam
117.385383834257,58.7074303607966,100.093743077183,27.6166023809635,80.6033368454464,6.11241646799993,490.484601524505,watermelon,fruits,loamy soil,sandy loam
121.81616192286,61.1262922844276,90.306997849193,31.5143716401992,79.9242447571493,6.68280000187044,659.601838523054,watermelon,fruits,loamy soil,sandy loam
115.923941063316,58.8269422711379,99.6684320218421,24.0755775907493,87.2257610978076,6.86278380138243,704.57461766629,watermelon,fruits,loamy soil,sandy loam
112.739432644207,52.354165299373,89.7864570137675,20.5097829893606,70.7966342169191,6.0621756741003,662.871025602631,watermelon,fruits,loamy soil,sandy loam
84.6623762867481,60.9633659103836,87.3544538540404,27.0059750710275,76.5937425711759,6.79026676204568,708.476560763211,watermelon,fruits,loamy soil,sandy loam
110.175840766731,59.5613092058045,108.109592597171,23.2727865605233,84.5711394402208,6.5386331519002,545.148628533291,watermelon,fruits,loamy soil,sandy loam
112.752189173867,67.3649590975016,92.3338221960638,24.6178508098469,81.9081489796399,6.5551229534878,528.160625224237,watermelon,fruits,loamy soil,sandy loam
108.471149653243,65.2622224284265,106.87695309899,26.7558020599751,60.3102306318723,6.72378341987196,560.653873589324,watermelon,fruits,loamy soil,sandy loam
99.9206716787386,69.784528853056,97.894125351007,22.8385914483128,88.9899670857371,6.88573323671786,469.204949245258,watermelon,fruits,loamy soil,sandy loam
95.4701148183816,67.305788979603,106.171088791898,25.2565064241718,87.7730426160466,6.58443922822387,583.548299926267,watermelon,fruits,loamy soil,sandy loam
126.672911634349,57.2031728181427,99.7175164116798,29.9189852892141,89.2355606922004,6.64817160838991,719.5044730438,watermelon,fruits,loamy soil,sandy loam
108.455153873494,58.1835628319005,104.935759758849,27.0918857044512,88.880775783802,6.791297587895,577.133740631689,watermelon,fruits,loamy soil,sandy loam
109.573808251089,48.1753788693015,101.662261708146,22.8292741619689,81.9696703954503,6.28432185546578,548.685745769496,watermelon,fruits,loamy soil,sandy loam
97.5649976750298,70.8232925227146,90.0541654972195,17.8344193631315,75.3442309378449,6.61239481117879,467.935846891474,watermelon,fruits,loamy soil,sandy loam
120.08510635494,66.1451131774054,92.0925304437266,23.3395492693232,61.6197821095975,6.5994687369597,332.394787093043,watermelon,fruits,loamy soil,sandy loam
94.6279174543789,48.0480665080967,98.4051778936349,25.5746497553846,61.9856226156585,6.98552017686514,446.46912198928,watermelon,fruits,loamy soil,sandy loam
105.667106064654,64.4789423548616,91.8989121754267,21.7198833933202,63.5469956420982,6.51172830412492,641.338502901972,watermelon,fruits,loamy soil,sandy loam
101.766725735627,50.9575684436679,103.934927731356,27.3485643004067,76.5961745111495,6.8103261151683,681.810756095179,watermelon,fruits,loamy soil,sandy loam
105.60219333174,57.3733347752575,103.589831905579,24.9257606125949,72.5163749618363,6.97785915032386,607.134660828376,watermelon,fruits,loamy soil,sandy loam
101.846630315909,47.4205821544691,87.7091156579816,22.2510179219336,74.1545429729072,6.69453300841369,639.069725369632,watermelon,fruits,loamy soil,sandy loam
90.1403780506184,57.7895330191642,97.4256093549088,26.8297824967529,83.2501429195672,6.59455421490243,474.47414632136,watermelon,fruits,loamy soil,sandy loam
112.602112607998,66.7849496281417,108.71301573216,27.5560794250593,74.8309909754372,6.24965427431947,610.651472439556,watermelon,fruits,loamy soil,sandy loam
112.125303651365,63.4760765722113,95.3762143877309,23.2318594560025,60.1395637285028,6.20655606964783,486.708982012472,watermelon,fruits,loamy soil,sandy loam
107.475978923443,73.2018577586685,106.890336022201,26.0780662520455,72.6398124066348,6.34852124160358,423.622765700964,watermelon,fruits,loamy soil,sandy loam
110.487521747694,55.0492153753444,90.7222149502182,23.1294402643717,74.6040090840568,6.8243539221846,644.169817581116,watermelon,fruits,loamy soil,sandy loam
107.438072276495,59.2565936542745,108.09790155519,30.7510049205798,75.9960892444985,6.25341710297147,697.981461789152,watermelon,fruits,loamy soil,sandy loam
102.869221728946,58.7513112164873,105.290941627185,25.2151313948308,68.5155064114395,6.55173270983997,629.064836524571,watermelon,fruits,loamy soil,sandy loam
117.169266799645,52.1897956574336,91.1286555830526,24.1097986428849,62.7816512334455,6.48457056937439,702.017868686806,watermelon,fruits,loamy soil,sandy loam
129.428669355458,61.3471076630866,89.5662551533962,28.3770586823782,64.7754557918668,7.08719146805548,537.783333595069,watermelon,fruits,loamy soil,sandy loam
103.944500633955,60.7995587271207,105.123452260786,27.8264199527054,80.8987728490289,6.49107136351797,760.87522064202,watermelon,fruits,loamy soil,sandy loam
119.792361570265,55.4042414645993,95.3109649066893,26.0094375818895,87.0828697375062,6.26334403831174,497.732149485308,watermelon,fruits,loamy soil,sandy loam
99.0844247226585,63.1035166955992,110.072560963351,25.401976650234,76.8502435938079,6.3648954310965,530.108561682111,watermelon,fruits,loamy soil,sandy loam
105.624635779175,57.8545396947251,111.813543677324,21.4107040191993,71.4752951171359,5.87071567893245,540.842052496455,watermelon,fruits,loamy soil,sandy loam
107.842181131601,68.1864165795814,102.94667081729,24.2022915244519,82.9030356037019,6.83766429554297,437.994566875001,watermelon,fruits,loamy soil,sandy loam
120.608292923396,48.6972962668974,109.724578075065,27.4333279451837,74.4321370158872,7.02660494923664,713.952143633054,watermelon,fruits,loamy soil,sandy loam
112.820357541828,54.8592691152915,76.3395982943855,25.599071556341,67.8520859789141,6.14791830266338,643.715123827399,watermelon,fruits,loamy soil,sandy loam
105.388571528535,62.911604773004,106.441390612398,26.5617241375085,88.1896237189122,6.25798197355176,593.891390201943,watermelon,fruits,loamy soil,sandy loam
98.2361446573018,66.4104319175352,100.20241883197,21.7570224295309,83.6553470869558,6.53478765663624,592.082539931143,watermelon,fruits,loamy soil,sandy loam
99.9076682015891,49.0607230599406,103.528537117061,22.4497048335422,74.8594853578778,6.25734911630474,662.653422996348,watermelon,fruits,loamy soil,sandy loam
114.714640469587,71.6519975598749,113.59575138968,23.6894175804926,89.3564212622273,6.52654247481195,588.830850115577,watermelon,fruits,loamy soil,sandy loam
107.623029993226,63.5967323532953,111.90242550281,23.4328985980002,88.6092712009745,6.57865782704837,701.38074743776,watermelon,fruits,loamy soil,sandy loam
121.438144125437,58.2593795894981,100.443745468761,29.0404762483497,72.321613810283,5.84045997757575,570.015396631332,watermelon,fruits,loamy soil,sandy loam
116.967776113204,62.1389781176358,107.065681463874,23.4655215791313,70.8223294831113,7.39044244609854,519.295507072029,watermelon,fruits,loamy soil,sandy loam
111.338913782421,60.0332509501903,103.128038223722,23.2903595655891,66.5109622413305,6.51029731658869,782.608049413733,watermelon,fruits,loamy soil,sandy loam
101.359944224402,58.4901633107854,96.3651634296154,19.1836084463548,89.9414355214535,6.36744255640451,600.877256077349,watermelon,fruits,loamy soil,sandy loam
104.181059517315,52.2066998132365,119.610832273738,23.5948447505089,77.7177883954312,6.91697579271479,603.430019290945,watermelon,fruits,loamy soil,sandy loam
108.620775245422,68.219031798533,112.194058450852,25.5463736463719,88.3744267193282,6.9446074778514,622.212415864051,watermelon,fruits,loamy soil,sandy loam
104.94820138832,60.3231870778984,96.3816379457584,29.4660486771869,88.2763533072139,7.10171308034821,591.69847302636,watermelon,fruits,loamy soil,sandy loam
108.238696096743,58.331838455936,117.938598261052,20.2614656549932,84.1666391730398,6.75707494830558,527.158074983477,watermelon,fruits,loamy soil,sandy loam
121.847134994495,63.118886462712,101.502320750482,27.9162663621304,84.3048418581917,6.74566967402023,341.394528627662,watermelon,fruits,loamy soil,sandy loam
